id,date,user,pc,activity
{G2B5-W6UP40LA-8547NMDQ},01/21/2010 10:48:16,DTAA/AFN0918,PC-3425,Connect
{Y4N9-P0YB76ND-2021OKGP},01/21/2010 10:53:31,DTAA/NDS0490,PC-2549,Connect
{R3V3-P8KA67XE-1355SZNY},01/21/2010 11:00:37,DTAA/DAV0579,PC-1701,Connect
{F5J3-F3OT52OR-6052DRGD},01/21/2010 11:00:44,DTAA/TLB0017,PC-0053,Connect
{A0R2-L7SQ33EG-3901JAOK},01/21/2010 11:02:29,DTAA/CCB0496,PC-0214,Connect
{B5J2-E8ZQ20WU-6482AYKU},01/21/2010 11:04:34,DTAA/SHR0025,PC-0288,Connect
{T6R4-U2CA74MP-6568CWSK},01/21/2010 11:05:38,DTAA/AGW0182,PC-4531,Connect
{Q5R5-O8DC30SA-2127VEET},01/21/2010 11:08:53,DTAA/QKR0651,PC-4881,Connect
{H4E7-M7IH11FE-9782QOOS},01/21/2010 11:14:08,DTAA/CTH0856,PC-4677,Connect
{G8L3-Q2PL37TB-9806XHKL},01/21/2010 11:14:32,DTAA/VMA0051,PC-1950,Disconnect
{S7R8-F3YT26XZ-5770UAJN},01/21/2010 11:19:37,DTAA/AJA0220,PC-3872,Connect
{M7W9-N8EV22GH-2933ERFO},01/21/2010 11:20:17,DTAA/ELA0741,PC-1751,Disconnect
{K5T4-T6TE04FC-3015SNMY},01/21/2010 11:23:13,DTAA/RES0962,PC-3736,Connect
{L0P0-G0PB40GU-6207INFC},01/21/2010 11:25:11,DTAA/HBL0517,PC-1343,Connect
{T6Z5-S6EA39FY-5157ELPB},01/21/2010 11:30:52,DTAA/PUH0847,PC-2550,Connect
{Z3S5-H3FV93KR-6771TCTV},01/21/2010 11:38:59,DTAA/XKR0971,PC-1355,Disconnect
{L6Y4-I1XO94HT-8236NQMO},01/21/2010 11:46:27,DTAA/SAH0192,PC-4079,Connect
{T6Y3-K0VB03YJ-0280TCHY},01/21/2010 11:49:53,DTAA/SAH0192,PC-4079,Disconnect
{S3E5-U6HR22LG-6107GTTT},01/21/2010 11:51:27,DTAA/OYR0801,PC-0088,Connect
{P7O3-J1AO75PH-3085OBYG},01/21/2010 11:52:53,DTAA/PXB0069,PC-1972,Connect
{U2K3-Y3WS00HJ-6287NMCS},01/21/2010 12:09:41,DTAA/HNF0812,PC-4760,Connect
{C8N2-H3DJ22AI-1888PTJA},01/21/2010 12:10:25,DTAA/JNF0543,PC-1389,Connect
{Q4R5-B6IV14ZT-8082LRWZ},01/21/2010 12:13:52,DTAA/KSW0597,PC-3787,Connect
{I8X9-I7AD53UJ-9397XRHS},01/21/2010 12:14:55,DTAA/JAM0392,PC-0209,Disconnect
{A3C4-P7RY30EX-1064WJWT},01/21/2010 12:19:06,DTAA/OJH0425,PC-1730,Connect
{Q2X1-E5QI01VG-8042WLXI},01/21/2010 12:27:17,DTAA/WMJ0364,PC-4532,Connect
{Y0S0-V8CG04TU-6767NMSZ},01/21/2010 12:27:19,DTAA/AFN0918,PC-3425,Disconnect
{T7W3-K4YR82LC-8996OMOR},01/21/2010 12:40:21,DTAA/MJM0469,PC-1592,Connect
{X7B5-K3KW36MH-8488IPNY},01/21/2010 12:42:47,DTAA/RCW0436,PC-3171,Connect
{H9Y1-F5YP41TX-5008FVAG},01/21/2010 12:44:48,DTAA/DAV0579,PC-1701,Disconnect
{N8N6-G6ZM14XR-0485NUQI},01/21/2010 12:48:25,DTAA/COS0121,PC-0462,Connect
{U2J7-P3XK67QV-7120HPUS},01/21/2010 12:54:50,DTAA/JLM0053,PC-1334,Connect
{C4Z0-B1JJ30UE-9639VCVJ},01/21/2010 12:59:29,DTAA/OJH0425,PC-1730,Disconnect
{F4P6-J7PK95DQ-0331SHDN},01/21/2010 12:59:50,DTAA/JNF0543,PC-1389,Disconnect
{L9V2-X9XX69DX-7711BSQN},01/21/2010 13:00:49,DTAA/ACH0803,PC-4334,Connect
{R0N9-Y0LN31IL-1714RQIQ},01/21/2010 13:04:09,DTAA/AFR0646,PC-0323,Connect
{R1V7-T9JK70PY-6902GJWW},01/21/2010 13:10:04,DTAA/AJA0220,PC-3872,Disconnect
{J1M8-G9SL56KN-9155MYHA},01/21/2010 13:13:30,DTAA/CSC0297,PC-2848,Connect
{N5V1-C2XF55MZ-2963QZXO},01/21/2010 13:15:55,DTAA/ATJ0284,PC-4337,Connect
{U7J3-A0BK41YY-3813FKTA},01/21/2010 13:19:46,DTAA/AJB0016,PC-1116,Connect
{Q2Q7-O7UN66VK-7447DLGE},01/21/2010 13:23:43,DTAA/ODW0839,PC-1940,Connect
{B4K7-P5IB78GE-5775VSRF},01/21/2010 13:26:45,DTAA/AGW0182,PC-4531,Disconnect
{S2K0-V9MS46HH-1761LLHZ},01/21/2010 13:28:30,DTAA/HCG0731,PC-4643,Connect
{G3T5-U9KX75TA-2978HEJN},01/21/2010 13:28:39,DTAA/MXM0838,PC-4983,Disconnect
{Y9D5-I3IK32DE-9482ZCSI},01/21/2010 13:36:27,DTAA/HKM0260,PC-4359,Connect
{T3L2-Z2RL81BI-6854OGGU},01/21/2010 13:37:48,DTAA/GSL0697,PC-3442,Connect
{X7S8-Z1IK17XF-0258GVJS},01/21/2010 13:42:34,DTAA/SOM0478,PC-3348,Connect
{E2U6-E6TU47LI-5449UTCB},01/21/2010 13:43:39,DTAA/LRH0747,PC-2216,Connect
{R5X2-P4ZQ93ZU-3129DEKQ},01/21/2010 13:47:36,DTAA/NNB0443,PC-4625,Connect
{R5Z5-O0EQ00WN-6263HFAE},01/21/2010 13:48:04,DTAA/DBB0235,PC-0309,Connect
{E7H1-K7GB73NX-4275LVYX},01/21/2010 13:51:27,DTAA/CTH0856,PC-4677,Disconnect
{T6V2-Y9KW84LU-8451DXMQ},01/21/2010 13:53:53,DTAA/COS0121,PC-0462,Disconnect
{O3L3-Q3HJ65VI-3037OQQB},01/21/2010 13:56:54,DTAA/MJM0469,PC-1592,Disconnect
{P4Y2-Z1QE09TF-2532UAVG},01/21/2010 14:01:59,DTAA/BNW0850,PC-2260,Connect
{H8G1-C5CE91XX-0198XFGN},01/21/2010 14:02:37,DTAA/TAO0639,PC-2198,Disconnect
{P0O8-U8VN83YY-8249CSAY},01/21/2010 14:03:16,DTAA/NSP0910,PC-4479,Connect
{F4I1-E3BW19OB-8131TYLD},01/21/2010 14:03:20,DTAA/PSP0555,PC-0017,Disconnect
{K8C4-H3PF90YV-0327UGMC},01/21/2010 14:03:58,DTAA/SHR0025,PC-0288,Disconnect
{V8R9-G3TO98GU-2325CQKT},01/21/2010 14:06:16,DTAA/SOM0478,PC-3348,Disconnect
{A9E3-G2NT22TF-6675FLLJ},01/21/2010 14:07:27,DTAA/NNB0443,PC-4625,Disconnect
{W1F3-N2UW15AN-2081FTLH},01/21/2010 14:10:55,DTAA/MMH0612,PC-2886,Connect
{W2L5-I0WP20BX-5470GUPL},01/21/2010 14:11:22,DTAA/AJB0370,PC-0054,Connect
{E3V8-D4DR90GJ-9535YJSJ},01/21/2010 14:12:30,DTAA/RES0962,PC-3736,Disconnect
{E9D8-T4DE06RN-8946QYHY},01/21/2010 14:13:05,DTAA/DBB0235,PC-0309,Disconnect
{Z6S8-N0QS09HI-1878CBEM},01/21/2010 14:13:47,DTAA/MMF0289,PC-1734,Connect
{U8Q5-U1PA34DB-7419NQVH},01/21/2010 14:22:51,DTAA/ATJ0284,PC-4337,Disconnect
{X8A1-A1CN39ZR-9034HZBA},01/21/2010 14:26:21,DTAA/JZO0727,PC-2134,Disconnect
{F6B4-E6QK73SQ-9883LAHO},01/21/2010 14:27:09,DTAA/MIK0034,PC-0845,Connect
{U5D6-T7RN70EB-1738BKJZ},01/21/2010 14:29:11,DTAA/ACH0803,PC-4334,Disconnect
{X4Y8-G1QX70BL-3678CGJY},01/21/2010 14:29:16,DTAA/TLB0017,PC-0053,Disconnect
{B7G3-S4ZL67BH-0015SYKI},01/21/2010 14:29:31,DTAA/JMS0793,PC-3179,Disconnect
{S0J5-C9FI87TH-2869GSCZ},01/21/2010 14:35:21,DTAA/JLM0053,PC-1334,Disconnect
{Q2Z1-D4LY28ZG-3400WXOX},01/21/2010 14:35:34,DTAA/DFW0798,PC-3141,Disconnect
{C3T1-D6LD33RJ-2362JNFR},01/21/2010 14:38:14,DTAA/AJB0370,PC-0054,Disconnect
{I8F7-W8TR37XB-5828FISE},01/21/2010 14:38:42,DTAA/AJC0266,PC-4661,Connect
{V2Q5-E6IF67MS-4918GMFW},01/21/2010 14:42:35,DTAA/GVH0277,PC-3870,Disconnect
{K4N8-C0ZO47JR-2811THVR},01/21/2010 14:44:38,DTAA/QKR0651,PC-4881,Disconnect
{G2E5-A0ZT40VN-7467YQWB},01/21/2010 14:48:30,DTAA/LID0942,PC-3769,Disconnect
{X2N9-Q9JP79DT-9249BBPR},01/21/2010 14:52:09,DTAA/CPP0761,PC-2665,Connect
{Q5S1-D2RC81GL-6856ZGDI},01/21/2010 14:53:59,DTAA/GNH0394,PC-2161,Connect
{I3D2-P0NG88VF-4907IGOU},01/21/2010 14:54:54,DTAA/GRS0372,PC-2242,Connect
{E7W4-F7DP54ZC-0325ETHF},01/21/2010 14:55:58,DTAA/MIK0034,PC-0845,Disconnect
{U7K1-K6UB62UN-0410JSVW},01/21/2010 14:57:51,DTAA/MMH0612,PC-2886,Disconnect
{Q9V5-H8MD39UG-2740VRFE},01/21/2010 15:01:24,DTAA/LRH0747,PC-2216,Disconnect
{X9Y4-M4QK67PX-8960FHHJ},01/21/2010 15:02:36,DTAA/GNH0394,PC-2161,Disconnect
{O2R0-N0UM61RB-0135YNAQ},01/21/2010 15:03:26,DTAA/DDK0417,PC-0980,Connect
{M0N9-N2YR19JT-7677GVPE},01/21/2010 15:03:26,DTAA/EBP0037,PC-2088,Connect
{T3M8-X3PL92DD-2192QMVV},01/21/2010 15:03:26,DTAA/HDR0261,PC-2506,Connect
{W7U9-D9SP31AL-9254VNEE},01/21/2010 15:04:39,DTAA/CCB0496,PC-0214,Disconnect
{P9X4-D5BQ93LU-8701EGLI},01/21/2010 15:06:52,DTAA/AQG0678,PC-1127,Connect
{Q4U5-O6LI86LU-1625AGUM},01/21/2010 15:10:23,DTAA/CSC0297,PC-2848,Disconnect
{K9W7-I7WP96UQ-0240GHGW},01/21/2010 15:12:07,DTAA/AQG0678,PC-1127,Disconnect
{I4Q2-Q6KB76RU-5265DSNN},01/21/2010 15:14:37,DTAA/BGF0236,PC-1848,Connect
{C4K9-O6YZ62OF-4951ETZX},01/21/2010 15:17:48,DTAA/HBL0517,PC-1343,Disconnect
{O2V3-O5SI42AI-8076BINA},01/21/2010 15:22:49,DTAA/BGF0236,PC-1848,Disconnect
{T1D0-Q1YF40VD-9314DMIF},01/21/2010 15:24:05,DTAA/HSR0472,PC-3512,Connect
{C1O1-P8OB73DQ-2027PXUQ},01/21/2010 15:24:54,DTAA/FDP0500,PC-4873,Disconnect
{Z3Y4-V5NG11UO-3227NDDM},01/21/2010 15:27:18,DTAA/WMJ0364,PC-4532,Disconnect
{H3W2-N9CP51SO-0179CFXC},01/21/2010 15:27:46,DTAA/VCG0663,PC-2219,Connect
{J9K8-O3WB95PG-6565MGUD},01/21/2010 15:38:28,DTAA/HSD0519,PC-2047,Connect
{G7S8-B9AG90QF-5361XTMQ},01/21/2010 15:43:23,DTAA/VCG0663,PC-2219,Disconnect
{B9H7-U2GI64YG-5425HRCF},01/21/2010 15:47:03,DTAA/GRG0693,PC-3411,Connect
{U0I1-M3KV10CG-5352JCTI},01/21/2010 15:47:10,DTAA/SPK0818,PC-1938,Connect
{K4I9-L0TR66ZS-1600QTAM},01/21/2010 15:47:33,DTAA/MQL0135,PC-4656,Connect
{X7T4-A3KB04JA-8620LTFU},01/21/2010 15:48:20,DTAA/MQL0135,PC-4656,Disconnect
{R2O3-Y9BY77GP-4179UESA},01/21/2010 15:48:53,DTAA/KSB0673,PC-0847,Connect
{O7F5-W9OG51YQ-6387JZRA},01/21/2010 15:49:37,DTAA/HTC0607,PC-1033,Connect
{R0U4-Y7RT99EF-1307CSKB},01/21/2010 15:52:54,DTAA/HSD0519,PC-2047,Disconnect
{L1T5-O6UI38SP-8587SZZY},01/21/2010 15:53:57,DTAA/SPK0818,PC-1938,Disconnect
{F3H7-Z9KO03YG-9789JZDI},01/21/2010 15:57:03,DTAA/WDW0485,PC-3096,Disconnect
{J0U7-X5GP93ON-6915VCFO},01/21/2010 15:59:25,DTAA/SLC0778,PC-3199,Connect
{U4E4-B1LO43AZ-0200AMYB},01/21/2010 15:59:48,DTAA/LPG0099,PC-2359,Connect
{R0Q6-K4LH72RM-5075DSIX},01/21/2010 16:00:26,DTAA/BJC0569,PC-2588,Connect
{V6T7-F2XA85SK-7677RTDL},01/21/2010 16:00:51,DTAA/RVS0852,PC-2420,Connect
{N8B7-O4HE70XQ-6926ULAB},01/21/2010 16:00:57,DTAA/BJC0569,PC-2588,Disconnect
{W5N6-U9UL90HG-3741CDOM},01/21/2010 16:03:50,DTAA/HDR0823,PC-3236,Disconnect
{A1Y6-T9GE89ZA-6347RTUO},01/21/2010 16:05:53,DTAA/LPG0099,PC-2359,Disconnect
{Q6H8-T1HQ81GQ-9896FJMZ},01/21/2010 16:06:28,DTAA/KSB0673,PC-0847,Disconnect
{A8J2-J1KI11NC-3877CLUP},01/21/2010 16:06:37,DTAA/AJC0266,PC-4661,Disconnect
{D5Y1-D3KK48TS-7806LLBA},01/21/2010 16:06:46,DTAA/JSB0493,PC-2493,Disconnect
{S6R7-K4HP74KH-8585EPHQ},01/21/2010 16:06:50,DTAA/NSP0910,PC-4479,Disconnect
{M7X5-Y8LV73BB-4352MPQR},01/21/2010 16:07:39,DTAA/EBP0037,PC-2088,Disconnect
{G9F8-B1FB59OL-3931QAGG},01/21/2010 16:08:28,DTAA/AMA0191,PC-4736,Connect
{C9T9-R6PN70CM-7917GWRD},01/21/2010 16:09:33,DTAA/HSR0472,PC-3512,Disconnect
{L6M3-K0RQ44TB-0994RYYH},01/21/2010 16:12:06,DTAA/CPP0761,PC-2665,Disconnect
{X2C7-Z4AA75WH-5520KGOW},01/21/2010 16:12:46,DTAA/HDR0261,PC-2506,Disconnect
{X0L6-R9AK70PK-1859FPPU},01/21/2010 16:14:50,DTAA/JAD0531,PC-0578,Connect
{Y8L6-S2IE51TI-4526JHMA},01/21/2010 16:17:14,DTAA/GRS0372,PC-2242,Disconnect
{P8Z9-P8TD85BF-8541FIMS},01/21/2010 16:20:47,DTAA/MVW0630,PC-2005,Connect
{A8R7-C6WC39XL-6034XGQR},01/21/2010 16:21:25,DTAA/SLC0778,PC-3199,Disconnect
{N9E0-I5DJ36HG-6163AMHP},01/21/2010 16:26:38,DTAA/SDC0032,PC-3081,Disconnect
{J4Q5-I6HX87SV-2477MPNM},01/21/2010 16:29:05,DTAA/JAD0531,PC-0578,Disconnect
{O8O4-P9HC90DQ-4840RWZA},01/21/2010 16:32:22,DTAA/HTC0607,PC-1033,Disconnect
{I6S0-L9EW35VP-5115KHGR},01/21/2010 16:34:00,DTAA/PXB0069,PC-1972,Disconnect
{J8F4-A9BL88MT-0161VTFH},01/21/2010 16:34:19,DTAA/NDS0490,PC-2549,Disconnect
{T6W2-Q3SX81WN-2042ODUD},01/21/2010 16:39:11,DTAA/WJG0153,PC-3249,Connect
{U4N6-K9EM02MB-2180APIU},01/21/2010 16:40:21,DTAA/MCM0346,PC-2974,Connect
{U2U7-S5WS98HD-4685ARLD},01/21/2010 16:42:35,DTAA/JJR0278,PC-1005,Connect
{S3Z5-F6XB76ZP-3525PLIZ},01/21/2010 16:45:14,DTAA/GSL0697,PC-3442,Disconnect
{L5H8-P5AN27UE-0337GLLM},01/21/2010 16:49:48,DTAA/MVW0630,PC-2005,Disconnect
{Q4S9-E4UB21XE-8616ECIX},01/21/2010 16:50:40,DTAA/JLL0301,PC-0807,Connect
{O0V3-L7JB01QF-3893IYBR},01/21/2010 16:54:57,DTAA/AFR0646,PC-0323,Disconnect
{V2E3-X0UR02GM-1455CAHF},01/21/2010 16:56:52,DTAA/ABB0272,PC-0726,Disconnect
{W0I7-W5DJ28SU-0167CVNC},01/21/2010 16:59:39,DTAA/MMF0289,PC-1734,Disconnect
{A1W0-J4MN61TH-4532OWQD},01/21/2010 17:01:05,DTAA/KLS0717,PC-3136,Disconnect
{Y8D9-C0JV20DC-3992KJKJ},01/21/2010 17:04:47,DTAA/CHA0174,PC-2751,Connect
{J2S0-Z7YJ52QN-0656UNVI},01/21/2010 17:08:04,DTAA/BNW0850,PC-2260,Disconnect
{P2J7-P1VF24WB-7550LQBH},01/21/2010 17:12:44,DTAA/JLL0301,PC-0807,Disconnect
{M7N7-X8II30DD-2132DXMR},01/21/2010 17:16:04,DTAA/STF0145,PC-0191,Connect
{N8F0-Q3ZU13IF-5622SJAG},01/21/2010 17:16:49,DTAA/WJG0153,PC-3249,Disconnect
{M8F9-W2UD38HJ-4171MJTZ},01/21/2010 17:19:08,DTAA/HCG0731,PC-4643,Disconnect
{H2R7-N4NP99TR-6084PPJW},01/21/2010 17:19:43,DTAA/GHC0041,PC-1139,Connect
{C7Y7-Q0QA82CU-4398NXMT},01/21/2010 17:23:04,DTAA/JJR0278,PC-1005,Disconnect
{E6U7-Y5VY73WD-3216QSAB},01/21/2010 17:23:37,DTAA/STF0145,PC-0191,Disconnect
{A2Q0-C2BB42KA-1462QYHA},01/21/2010 17:30:01,DTAA/KKW0676,PC-4445,Connect
{G0X0-V7IW79JZ-4149GZLC},01/21/2010 17:32:25,DTAA/AFH0331,PC-0850,Connect
{Z9I9-J4BQ20EK-1069FGLJ},01/21/2010 17:39:07,DTAA/KKW0676,PC-4445,Disconnect
{X8B1-H8WB97RH-8218OBHX},01/21/2010 17:43:37,DTAA/AFH0331,PC-0850,Disconnect
{S5N8-T8IB62PU-8644SFBR},01/21/2010 17:45:42,DTAA/LBB0095,PC-2780,Connect
{A2R9-O5TU59WP-9112ZUOX},01/21/2010 18:05:04,DTAA/GHC0041,PC-1139,Disconnect
{K0A7-U7LS16AI-1957DGOO},01/21/2010 18:07:14,DTAA/LBB0095,PC-2780,Disconnect
{M4A8-U2QY09RB-3298GYJL},01/21/2010 18:12:03,DTAA/CAC0854,PC-0303,Connect
{C0I4-A5EN60LY-8839SUKY},01/21/2010 18:13:33,DTAA/MCM0346,PC-2974,Disconnect
{N8Z0-V1NO10OZ-5507GCGD},01/21/2010 18:26:45,DTAA/LCK0666,PC-3245,Connect
{C3V8-P8OD70IN-3815SYFO},01/21/2010 18:34:05,DTAA/HKM0260,PC-4359,Disconnect
{W9Y7-H8LD65YE-1300KAVL},01/21/2010 18:50:23,DTAA/KSW0597,PC-3787,Disconnect
{G6J3-M6KJ75AF-3433SGJJ},01/21/2010 18:56:00,DTAA/SJH0588,PC-2512,Connect
{B4V6-X1MU04NW-7330NDZM},01/21/2010 19:01:26,DTAA/HTS0265,PC-1744,Connect
{C9D6-W6XH02LJ-3795SSPG},01/21/2010 19:12:03,DTAA/CAC0854,PC-0303,Disconnect
{J0F4-Q5JD97PB-8485BXDU},01/21/2010 19:13:50,DTAA/SJH0588,PC-2512,Disconnect
{X1P9-N5LC57GL-1103QISR},01/21/2010 19:16:30,DTAA/AJB0016,PC-1116,Disconnect
{N2J8-C9XZ43VB-1107ULSY},01/21/2010 19:17:41,DTAA/HTS0265,PC-1744,Disconnect
{S1L7-E6BD87FE-9032BHFT},01/21/2010 19:20:32,DTAA/LCK0666,PC-3245,Disconnect
{J0O5-T5GW23TP-6461UFAJ},01/21/2010 19:21:16,DTAA/ODW0839,PC-1940,Disconnect
{Z5P8-K5FA36FT-5961IYIQ},01/22/2010 01:27:28,DTAA/MCF0427,PC-3754,Connect
{Q2W7-S9YD98PL-7466QMOB},01/22/2010 03:10:33,DTAA/MCF0427,PC-3754,Disconnect
{O1Y2-E3FQ52YR-3176NXHR},01/22/2010 06:20:20,DTAA/GRS0372,PC-2242,Connect
{N4W2-Z4XE39TJ-3601TEPD},01/22/2010 06:21:31,DTAA/GRS0372,PC-2242,Disconnect
{I1R0-Q7TH69GD-8682SAZB},01/22/2010 07:41:44,DTAA/AMA0191,PC-4736,Connect
{Q8H5-Y5WP97RE-4683GGRF},01/22/2010 07:54:33,DTAA/FKR0550,PC-2469,Connect
{Z3S1-V8FT23NP-8981EGMG},01/22/2010 08:03:46,DTAA/AQG0678,PC-1127,Connect
{D3O2-I5QU26KY-6925SACZ},01/22/2010 08:22:19,DTAA/CSC0297,PC-2848,Connect
{Z6R0-J5EJ98KE-1909LBWA},01/22/2010 08:28:13,DTAA/ATJ0284,PC-4337,Connect
{R1X2-Z3JD71DR-8536VENK},01/22/2010 08:28:38,DTAA/DIS0382,PC-2501,Connect
{G6U9-L7KS50RU-0489NLYN},01/22/2010 08:40:16,DTAA/AQG0678,PC-1127,Disconnect
{J2E9-M1VU28OW-2508GLTQ},01/22/2010 08:41:12,DTAA/RME0699,PC-2049,Connect
{X3K2-C2GI12KE-1440OZVE},01/22/2010 08:51:18,DTAA/JAM0392,PC-0209,Connect
{U4Z7-R8MB75AS-1156ILYK},01/22/2010 08:56:46,DTAA/CPP0761,PC-2665,Connect
{W0E4-I4HJ91PP-8207JKMN},01/22/2010 09:05:37,DTAA/ABB0272,PC-0726,Connect
{C8Q8-W7FM92AD-4899QSLZ},01/22/2010 09:05:41,DTAA/WDW0485,PC-3096,Connect
{U0I9-S2CR37YO-5436KFXR},01/22/2010 09:06:49,DTAA/ATJ0284,PC-4337,Disconnect
{S9Q9-T6OA35BJ-7671CWEP},01/22/2010 09:14:02,DTAA/CJW0317,PC-1900,Connect
{X8O4-L2WI64NG-5815PAYN},01/22/2010 09:15:13,DTAA/JAM0392,PC-0209,Disconnect
{P1X2-D4JC82GV-7701LDPE},01/22/2010 09:17:04,DTAA/CPP0761,PC-2665,Disconnect
{X3R6-L9UH28GE-8204SLGE},01/22/2010 09:20:07,DTAA/CAC0854,PC-0303,Connect
{X9D0-Z5CF58NH-2594FTJI},01/22/2010 09:22:16,DTAA/FFP0721,PC-0690,Connect
{I2W4-E0JV32ON-9713PQXE},01/22/2010 09:22:29,DTAA/ARM0416,PC-1249,Connect
{B8Z3-I5RX00GO-1623OOWO},01/22/2010 09:22:36,DTAA/AJC0266,PC-4661,Connect
{K0L9-X6TF84BR-2829IZBG},01/22/2010 09:25:42,DTAA/ARM0416,PC-1249,Disconnect
{K6F5-B1VW51BD-4076DIDS},01/22/2010 09:37:01,DTAA/MCM0346,PC-2974,Connect
{F5P9-J6CG24LW-1014PYZK},01/22/2010 09:37:20,DTAA/SLC0778,PC-3199,Connect
{A9C2-G5ND80ED-9260SYJQ},01/22/2010 09:38:15,DTAA/MQL0135,PC-4656,Connect
{A7Y9-S2RB54UT-6003KLOZ},01/22/2010 09:40:41,DTAA/CJW0317,PC-1900,Disconnect
{T0O6-A7UR86GS-8388ONBL},01/22/2010 09:41:06,DTAA/JMS0793,PC-3179,Connect
{T8L2-H1LF74AD-3875AXYF},01/22/2010 09:43:28,DTAA/HBL0517,PC-1343,Connect
{D2O7-I6WM11PO-1439POZP},01/22/2010 09:46:27,DTAA/JBS0483,PC-4011,Connect
{B8W0-B4VY57OU-5978RRQJ},01/22/2010 09:49:03,DTAA/RME0699,PC-2049,Disconnect
{B6F0-E6FC53JC-6896UBGC},01/22/2010 09:49:07,DTAA/SKW0871,PC-1529,Connect
{Y0G3-G3OL14BL-7416OYPE},01/22/2010 09:52:11,DTAA/JSW0180,PC-2587,Connect
{G4W8-I9JH13NU-0890QCQB},01/22/2010 09:58:40,DTAA/AFR0646,PC-0323,Connect
{V5W9-U5AD61MU-7236NDMK},01/22/2010 10:01:54,DTAA/RBC0879,PC-1261,Connect
{G3P4-A6JH85GB-6307FWXQ},01/22/2010 10:01:59,DTAA/JNF0543,PC-1389,Connect
{R9F8-Y4XQ54DV-4036RTQE},01/22/2010 10:07:29,DTAA/DIS0382,PC-2501,Disconnect
{I0F3-F4QQ90XV-1258FAPT},01/22/2010 10:11:20,DTAA/JNF0543,PC-1389,Disconnect
{W9L3-Z5OQ49VU-6254UXBW},01/22/2010 10:13:59,DTAA/MMF0289,PC-1734,Connect
{O5I3-X6OU91HD-3274FULF},01/22/2010 10:21:53,DTAA/AJC0399,PC-1746,Connect
{I8R4-Q0PR33CV-5736CHBB},01/22/2010 10:27:21,DTAA/DAV0579,PC-1701,Connect
{B2Z3-G9RL89XT-0343EHFX},01/22/2010 10:31:31,DTAA/NSP0910,PC-4479,Connect
{F8F5-W9TA68NE-1393DZIS},01/22/2010 10:35:05,DTAA/NSC0842,PC-4132,Connect
{D4B2-X8YN78LE-3389NVQQ},01/22/2010 10:39:41,DTAA/SJH0588,PC-2512,Connect
{Q2K6-Z0LS51GH-6630GAXG},01/22/2010 10:47:17,DTAA/AFR0646,PC-0323,Disconnect
{Q6M8-T4JH99CJ-6751ECFO},01/22/2010 10:49:27,DTAA/SKW0871,PC-1529,Disconnect
{I1H0-R5AI31KM-8300WUXX},01/22/2010 10:49:28,DTAA/RHP0688,PC-2436,Connect
{P7E6-F1GL45KP-5197USWG},01/22/2010 10:54:48,DTAA/SCW0707,PC-1217,Connect
{K8G6-Q4SF55HT-0565ACYR},01/22/2010 10:55:57,DTAA/TLB0017,PC-0053,Connect
{I6G7-W6YO94VG-2415TIAG},01/22/2010 10:57:12,DTAA/SJH0588,PC-2512,Disconnect
{B5S8-Y8MQ89KI-1177MIAN},01/22/2010 11:14:21,DTAA/ESB0080,PC-2529,Connect
{J3D3-V9IW78OA-7523VOZL},01/22/2010 11:15:05,DTAA/MZW0111,PC-0698,Connect
{G7L1-Y6MT49VU-1026TXVY},01/22/2010 11:19:10,DTAA/RHP0688,PC-2436,Disconnect
{A3K2-J4RD93UG-6238WAYW},01/22/2010 11:19:40,DTAA/DAV0579,PC-1701,Disconnect
{D5H2-J2BX88SQ-6475LQUA},01/22/2010 11:20:02,DTAA/YCB0005,PC-3392,Connect
{K4K8-F4WN06TN-2480YDXI},01/22/2010 11:25:11,DTAA/AJB0016,PC-1116,Connect
{P9P6-C5OC42IC-3129YVMU},01/22/2010 11:27:22,DTAA/ZKH0388,PC-1021,Connect
{A1A3-R7CT61QP-3238UHRY},01/22/2010 11:33:16,DTAA/HSR0472,PC-3512,Connect
{O3Q6-A6CS31GT-2242APOD},01/22/2010 11:42:21,DTAA/JSW0180,PC-2587,Disconnect
{I3K7-V6ZU11HO-8122DRFO},01/22/2010 11:46:01,DTAA/SKH0467,PC-1582,Connect
{L2C7-O3UZ80JN-5593VBYV},01/22/2010 11:49:43,DTAA/HSR0472,PC-3512,Disconnect
{Z2M9-L4UT06ZS-7033TUGC},01/22/2010 11:50:50,DTAA/WMJ0364,PC-4532,Connect
{J1C1-J6BM26UI-6256TUDQ},01/22/2010 11:58:16,DTAA/CCB0496,PC-0214,Connect
{J8Y2-A9OJ96XA-2271PUOX},01/22/2010 11:59:22,DTAA/FDP0500,PC-4873,Connect
{Y2C0-E2OM40QL-0587EWCS},01/22/2010 12:01:42,DTAA/SOM0478,PC-3348,Connect
{L7U8-M3KP38TR-9749OSUL},01/22/2010 12:08:01,DTAA/BPC0533,PC-1229,Connect
{S0W2-F3IS48MO-4079BNMO},01/22/2010 12:11:02,DTAA/NNB0443,PC-4625,Connect
{E3E2-O1QL16ZW-5516ELLG},01/22/2010 12:28:14,DTAA/BGF0236,PC-1848,Connect
{V2R3-D2LC36MP-4138PPNM},01/22/2010 12:29:13,DTAA/MJM0469,PC-1592,Connect
{X6T2-Y4HC25IG-4216FKTD},01/22/2010 12:29:17,DTAA/AJC0266,PC-4661,Disconnect
