id,date,user,pc,activity,activity_binary,hour,dayofweek,narrative,predicted_label,risk_level
{O8R5-D0QE43EU-2946QKIW},2010-01-05 16:49:00,LJR0523,PC-5162,logoff,0,16,1,"Logoff activity from LJR0523 on PC-5162 at January 05, 2010 at 04:49 PM. Authentication: 0 (Unverified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 16.",uncertain,MEDIUM
{G8A2-O1SX08JW-3149ZKWL},2010-01-04 07:47:00,GOK0238,PC-0039,logon,1,7,0,"Logon activity from GOK0238 on PC-0039 at January 04, 2010 at 07:47 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{S8N7-N9VL05SF-8314XEPH},2010-01-04 11:03:27,CSP0197,PC-4124,logon,1,11,0,"Logon activity from CSP0197 on PC-4124 at January 04, 2010 at 11:03 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 11.",uncertain,MEDIUM
{U2G2-H8CA11CQ-8572UVOG},2010-01-05 09:20:00,SED0886,PC-6221,logon,1,9,1,"Logon activity from SED0886 on PC-6221 at January 05, 2010 at 09:20 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 9.",normal,LOW
{P4P6-O1OX83RK-1490LEKA},2010-01-05 16:59:00,ETR0428,PC-0508,logoff,0,16,1,"Logoff activity from ETR0428 on PC-0508 at January 05, 2010 at 04:59 PM. Authentication: 0 (Unverified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 16.",uncertain,MEDIUM
{P5T0-I6WN16CR-6435GNVK},2010-01-04 18:22:00,NAB0903,PC-8239,logoff,0,18,0,"Logoff activity from NAB0903 on PC-8239 at January 04, 2010 at 06:22 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",uncertain,MEDIUM
{L4U6-B7KC58QY-9059UDAO},2010-01-05 07:15:00,PGH0184,PC-7756,logon,1,7,1,"Logon activity from PGH0184 on PC-7756 at January 05, 2010 at 07:15 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{R1E6-K3QU88PE-3962NNRU},2010-01-04 17:10:00,RKD0604,PC-9379,logoff,0,17,0,"Logoff activity from RKD0604 on PC-9379 at January 04, 2010 at 05:10 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 17.",uncertain,MEDIUM
{B3V5-D6HP65RC-2257OSAG},2010-01-05 04:22:53,WPR0368,PC-9094,logoff,0,4,1,"Logoff activity from WPR0368 on PC-9094 at January 05, 2010 at 04:22 AM. Authentication: 0 (Unverified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 4.",uncertain,MEDIUM
{J3V5-K6SI21BJ-6506WZBZ},2010-01-05 17:04:00,RGH0728,PC-8568,logoff,0,17,1,"Logoff activity from RGH0728 on PC-8568 at January 05, 2010 at 05:04 PM. Authentication: 0 (Unverified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 17.",uncertain,MEDIUM
{W0O6-A0GE49DP-0485JPJF},2010-01-04 07:57:00,DSB0731,PC-9254,logon,1,7,0,"Logon activity from DSB0731 on PC-9254 at January 04, 2010 at 07:57 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{F5H2-K9PK98CP-6046NDGF},2010-01-05 08:25:00,SOB0360,PC-6720,logon,1,8,1,"Logon activity from SOB0360 on PC-6720 at January 05, 2010 at 08:25 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",normal,LOW
{Y4X6-D5PX16MV-4207ZZZG},2010-01-04 08:09:00,AJF0370,PC-8651,logon,1,8,0,"Logon activity from AJF0370 on PC-8651 at January 04, 2010 at 08:09 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{F7T1-A9YT83YY-4171UWJP},2010-01-04 18:22:00,OKC0107,PC-3932,logoff,0,18,0,"Logoff activity from OKC0107 on PC-3932 at January 04, 2010 at 06:22 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",uncertain,MEDIUM
{A1V8-H8YU96FX-9215ZSVJ},2010-01-04 18:12:00,AAW0353,PC-8732,logoff,0,18,0,"Logoff activity from AAW0353 on PC-8732 at January 04, 2010 at 06:12 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",normal,LOW
{S2D9-E0LR72ZQ-2509NCXF},2010-01-04 07:59:00,KNG0672,PC-4405,logon,1,7,0,"Logon activity from KNG0672 on PC-4405 at January 04, 2010 at 07:59 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{I4N5-Z7KA20KA-1763VLFD},2010-01-05 09:00:00,GAF0570,PC-0474,logon,1,9,1,"Logon activity from GAF0570 on PC-0474 at January 05, 2010 at 09:00 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 9.",uncertain,MEDIUM
{C3R1-I7CW09AM-3765YSLH},2010-01-05 17:07:00,CIM0271,PC-3291,logoff,0,17,1,"Logoff activity from CIM0271 on PC-3291 at January 05, 2010 at 05:07 PM. Authentication: 0 (Unverified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 17.",normal,LOW
{R1I8-C1DG61ZB-4015PIYI},2010-01-04 07:46:00,HIW0536,PC-5425,logon,1,7,0,"Logon activity from HIW0536 on PC-5425 at January 04, 2010 at 07:46 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",normal,LOW
{H1U1-J2UR86DS-8473XRSF},2010-01-05 11:54:54,MTT0901,PC-2775,logon,1,11,1,"Logon activity from MTT0901 on PC-2775 at January 05, 2010 at 11:54 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 11.",normal,LOW
{H9D8-W8JD44YM-1093FQMJ},2010-01-04 07:45:00,ASL0378,PC-5031,logon,1,7,0,"Logon activity from ASL0378 on PC-5031 at January 04, 2010 at 07:45 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",normal,LOW
{W7H7-V4BE77PZ-6392NBXC},2010-01-04 07:45:00,RUM0880,PC-8592,logon,1,7,0,"Logon activity from RUM0880 on PC-8592 at January 04, 2010 at 07:45 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{K5U2-D0AB06NV-3135EPSC},2010-01-05 08:00:00,CTA0020,PC-3118,logon,1,8,1,"Logon activity from CTA0020 on PC-3118 at January 05, 2010 at 08:00 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{L1S4-M5ES94LE-7916SZRM},2010-01-04 18:04:00,GJD0298,PC-1783,logoff,0,18,0,"Logoff activity from GJD0298 on PC-1783 at January 04, 2010 at 06:04 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",uncertain,MEDIUM
{A9I8-M9BE31JC-5246CHZO},2010-01-04 17:39:00,TCD0009,PC-6263,logoff,0,17,0,"Logoff activity from TCD0009 on PC-6263 at January 04, 2010 at 05:39 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 17.",normal,LOW
{E6Z0-I1ND25ZJ-3643NEHQ},2010-01-05 08:11:00,SBQ0786,PC-2069,logon,1,8,1,"Logon activity from SBQ0786 on PC-2069 at January 05, 2010 at 08:11 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{T9C6-H9EZ48JJ-0122UMKJ},2010-01-04 07:13:00,ELH0960,PC-7775,logon,1,7,0,"Logon activity from ELH0960 on PC-7775 at January 04, 2010 at 07:13 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{C8O2-W2WK72JT-7595MCKX},2010-01-02 07:46:55,NOB0181,PC-4124,logoff,0,7,5,"Logoff activity from NOB0181 on PC-4124 at January 02, 2010 at 07:46 AM. Authentication: 0 (Unverified). Temporal Context: Friday Day (Weekend). Behavioral Marker: Hour 7.",uncertain,HIGH
{E5M5-D0EO53SU-0154IWSZ},2010-01-04 20:36:03,KSP0357,PC-3142,logon,1,20,0,"Logon activity from KSP0357 on PC-3142 at January 04, 2010 at 08:36 PM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 20.",uncertain,MEDIUM
{A5N2-G5GI40BZ-7005IMFU},2010-01-04 07:56:00,DBB0384,PC-4243,logon,1,7,0,"Logon activity from DBB0384 on PC-4243 at January 04, 2010 at 07:56 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{F7J0-J4TX76VG-8348KSTT},2010-01-04 18:13:00,VMJ0546,PC-9000,logoff,0,18,0,"Logoff activity from VMJ0546 on PC-9000 at January 04, 2010 at 06:13 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",uncertain,MEDIUM
{N4P8-Z0IO91BG-3802KVFF},2010-01-04 07:57:32,AJF0370,PC-6956,logoff,0,7,0,"Logoff activity from AJF0370 on PC-6956 at January 04, 2010 at 07:57 AM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{Z1D0-Q4UH77DM-6357KAJB},2010-01-05 08:38:00,CIM0926,PC-3201,logon,1,8,1,"Logon activity from CIM0926 on PC-3201 at January 05, 2010 at 08:38 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",normal,LOW
{K3S3-M4PS92DX-6071XSNA},2010-01-05 08:37:00,AJC0840,PC-9184,logon,1,8,1,"Logon activity from AJC0840 on PC-9184 at January 05, 2010 at 08:37 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",normal,LOW
{S2K8-K8KA92CM-7850RZMA},2010-01-04 17:29:00,CAM0102,PC-6247,logoff,0,17,0,"Logoff activity from CAM0102 on PC-6247 at January 04, 2010 at 05:29 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 17.",uncertain,MEDIUM
{V0S4-Z5FS15XY-3867QEMC},2010-01-05 09:02:00,CYA0506,PC-6538,logon,1,9,1,"Logon activity from CYA0506 on PC-6538 at January 05, 2010 at 09:02 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 9.",normal,LOW
{G4K7-E7CL32UT-5357PRPY},2010-01-05 08:01:00,GQP0743,PC-8354,logon,1,8,1,"Logon activity from GQP0743 on PC-8354 at January 05, 2010 at 08:01 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",normal,LOW
{D6R1-D1RR32IW-3612DBXU},2010-01-04 08:53:00,NGO0690,PC-7031,logon,1,8,0,"Logon activity from NGO0690 on PC-7031 at January 04, 2010 at 08:53 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 8.",normal,LOW
{M2U7-T6KO73MQ-5454JBUP},2010-01-04 07:14:00,BWP0202,PC-7445,logon,1,7,0,"Logon activity from BWP0202 on PC-7445 at January 04, 2010 at 07:14 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{Q7Z5-M9VT28KB-7136WPOE},2010-01-05 15:26:00,QNP0216,PC-9564,logoff,0,15,1,"Logoff activity from QNP0216 on PC-9564 at January 05, 2010 at 03:26 PM. Authentication: 0 (Unverified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 15.",uncertain,MEDIUM
{Y3V8-Y7AE97JW-3363HIAY},2010-01-05 07:01:00,KBB0189,PC-4524,logon,1,7,1,"Logon activity from KBB0189 on PC-4524 at January 05, 2010 at 07:01 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 7.",normal,LOW
{Q6T1-R2TS87SY-7765ZNRO},2010-01-04 08:41:48,IJM0444,PC-4124,logoff,0,8,0,"Logoff activity from IJM0444 on PC-4124 at January 04, 2010 at 08:41 AM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{O1O3-Q1JE53QM-5475EVLK},2010-01-04 00:18:05,MOS0047,PC-5909,logon,1,0,0,"Logon activity from MOS0047 on PC-5909 at January 04, 2010 at 12:18 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 0.",uncertain,MEDIUM
{U2S7-N7HL26OP-4816HSIY},2010-01-04 08:01:00,YEV0793,PC-0391,logon,1,8,0,"Logon activity from YEV0793 on PC-0391 at January 04, 2010 at 08:01 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{E0O1-J0VR61YJ-5904DAXM},2010-01-04 17:07:00,BDI0533,PC-5883,logoff,0,17,0,"Logoff activity from BDI0533 on PC-5883 at January 04, 2010 at 05:07 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 17.",uncertain,MEDIUM
{H4G1-M4CX38PU-1973PTVA},2010-01-04 08:49:00,DOP0562,PC-2896,logon,1,8,0,"Logon activity from DOP0562 on PC-2896 at January 04, 2010 at 08:49 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{I1H0-U7RH37WX-7016YLOJ},2010-01-04 18:07:00,PTH0552,PC-0800,logoff,0,18,0,"Logoff activity from PTH0552 on PC-0800 at January 04, 2010 at 06:07 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",uncertain,MEDIUM
{S1P9-O2ZV98XX-5050VBKV},2010-01-04 07:31:00,NAF0033,PC-7609,logon,1,7,0,"Logon activity from NAF0033 on PC-7609 at January 04, 2010 at 07:31 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{V7E4-Q0UA64ZS-9265LTYP},2010-01-04 10:12:38,DIB0081,PC-3847,logoff,0,10,0,"Logoff activity from DIB0081 on PC-3847 at January 04, 2010 at 10:12 AM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 10.",uncertain,MEDIUM
{U7F7-Z1KE01KY-8674FCJY},2010-01-04 08:03:00,AMH0794,PC-2574,logon,1,8,0,"Logon activity from AMH0794 on PC-2574 at January 04, 2010 at 08:03 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{O0T9-W5AC45XH-5741HLRW},2010-01-05 09:17:00,DIB0285,PC-1268,logon,1,9,1,"Logon activity from DIB0285 on PC-1268 at January 05, 2010 at 09:17 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 9.",normal,LOW
{Q5Z7-V1CX25HT-6029NUDU},2010-01-05 08:03:00,BSA0431,PC-2187,logon,1,8,1,"Logon activity from BSA0431 on PC-2187 at January 05, 2010 at 08:03 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",normal,LOW
{I9K0-W9PV24KA-2993SABT},2010-01-04 07:33:00,CLH0703,PC-8632,logon,1,7,0,"Logon activity from CLH0703 on PC-8632 at January 04, 2010 at 07:33 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{K6P9-J8VD94YD-4680VGKN},2010-01-05 08:30:00,ECF0828,PC-8501,logon,1,8,1,"Logon activity from ECF0828 on PC-8501 at January 05, 2010 at 08:30 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",normal,LOW
{A5R2-E1IR42BT-4469DHFJ},2010-01-04 18:23:00,LAP0338,PC-5758,logoff,0,18,0,"Logoff activity from LAP0338 on PC-5758 at January 04, 2010 at 06:23 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",uncertain,MEDIUM
{S0Q5-U5OD21DY-1243ODIS},2010-01-04 09:05:00,CLD0894,PC-6260,logon,1,9,0,"Logon activity from CLD0894 on PC-6260 at January 04, 2010 at 09:05 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 9.",uncertain,MEDIUM
{K4M7-M5GV35KM-9177DMXY},2010-01-04 08:04:00,TOR0193,PC-1283,logon,1,8,0,"Logon activity from TOR0193 on PC-1283 at January 04, 2010 at 08:04 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{Q2W4-B9KL23UR-6015CILC},2010-01-04 07:43:47,NKH0979,PC-4124,logoff,0,7,0,"Logoff activity from NKH0979 on PC-4124 at January 04, 2010 at 07:43 AM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{E6N7-S5OO46DS-1282SAGW},2010-01-04 18:10:00,KJW0416,PC-4955,logoff,0,18,0,"Logoff activity from KJW0416 on PC-4955 at January 04, 2010 at 06:10 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",uncertain,MEDIUM
{N7J7-F0LR00TR-2668PXTL},2010-01-05 02:54:43,JAV0361,PC-0461,logon,1,2,1,"Logon activity from JAV0361 on PC-0461 at January 05, 2010 at 02:54 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 2.",uncertain,MEDIUM
{J8Y6-Z9CZ17VJ-8554VFFQ},2010-01-04 07:10:00,DVW0103,PC-7174,logon,1,7,0,"Logon activity from DVW0103 on PC-7174 at January 04, 2010 at 07:10 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{S0B0-H3MF32HX-4686ARYT},2010-01-05 09:01:00,RNL0695,PC-6581,logon,1,9,1,"Logon activity from RNL0695 on PC-6581 at January 05, 2010 at 09:01 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 9.",normal,LOW
{P3M2-C6IE61PP-8414THGJ},2010-01-05 08:38:00,CLB0774,PC-7029,logon,1,8,1,"Logon activity from CLB0774 on PC-7029 at January 05, 2010 at 08:38 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",normal,LOW
{Y6W1-W1MH67IC-5437DXRL},2010-01-05 08:32:00,ARB0834,PC-0320,logon,1,8,1,"Logon activity from ARB0834 on PC-0320 at January 05, 2010 at 08:32 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",normal,LOW
{O1Q9-Y7IZ95YA-9583BIRT},2010-01-04 06:31:34,MSO0222,PC-0269,logoff,0,6,0,"Logoff activity from MSO0222 on PC-0269 at January 04, 2010 at 06:31 AM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 6.",uncertain,MEDIUM
{U3V3-D3SL11ZH-1332SLRI},2010-01-04 17:04:00,WVB0539,PC-7243,logoff,0,17,0,"Logoff activity from WVB0539 on PC-7243 at January 04, 2010 at 05:04 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 17.",uncertain,MEDIUM
{N8Q3-H9BT65FB-9677OKTW},2010-01-05 16:00:00,LIM0674,PC-9582,logoff,0,16,1,"Logoff activity from LIM0674 on PC-9582 at January 05, 2010 at 04:00 PM. Authentication: 0 (Unverified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 16.",uncertain,MEDIUM
{O5C3-I5FS67GZ-2060JBMO},2010-01-05 09:00:00,JMD0520,PC-1243,logon,1,9,1,"Logon activity from JMD0520 on PC-1243 at January 05, 2010 at 09:00 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 9.",normal,LOW
{A9F1-P3JE14MX-5204DCQI},2010-01-04 14:19:29,KCB0815,PC-0426,logon,1,14,0,"Logon activity from KCB0815 on PC-0426 at January 04, 2010 at 02:19 PM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 14.",uncertain,MEDIUM
{U7W5-I9MQ91YP-7047DFPH},2010-01-05 15:16:00,MSH0040,PC-5799,logoff,0,15,1,"Logoff activity from MSH0040 on PC-5799 at January 05, 2010 at 03:16 PM. Authentication: 0 (Unverified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 15.",uncertain,MEDIUM
{R3T1-D7EG05UA-6249TDBD},2010-01-04 12:28:36,ABM0845,PC-9714,logon,1,12,0,"Logon activity from ABM0845 on PC-9714 at January 04, 2010 at 12:28 PM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 12.",uncertain,MEDIUM
{N6W5-P7UB48PO-6653UNLA},2010-01-04 08:49:00,NRF0137,PC-8782,logon,1,8,0,"Logon activity from NRF0137 on PC-8782 at January 04, 2010 at 08:49 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{M5S1-D7DM49MW-5975UYTX},2010-01-04 16:47:00,MCT0720,PC-4952,logoff,0,16,0,"Logoff activity from MCT0720 on PC-4952 at January 04, 2010 at 04:47 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 16.",uncertain,MEDIUM
{E7Q7-A7XO18VP-2956KFME},2010-01-04 01:25:06,JAV0361,PC-0378,logon,1,1,0,"Logon activity from JAV0361 on PC-0378 at January 04, 2010 at 01:25 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 1.",uncertain,MEDIUM
{E3G2-P0PG35QQ-3659VYIM},2010-01-04 12:28:03,AHG0634,PC-4024,logon,1,12,0,"Logon activity from AHG0634 on PC-4024 at January 04, 2010 at 12:28 PM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 12.",uncertain,MEDIUM
{B1A6-H2OE53ID-8142FWYH},2010-01-04 16:56:00,CJH0702,PC-8541,logoff,0,16,0,"Logoff activity from CJH0702 on PC-8541 at January 04, 2010 at 04:56 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 16.",uncertain,MEDIUM
{L1D7-S6CE68HG-9958NNUT},2010-01-04 07:33:00,NSS0876,PC-5910,logon,1,7,0,"Logon activity from NSS0876 on PC-5910 at January 04, 2010 at 07:33 AM. Authentication: 1 (Verified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 7.",uncertain,MEDIUM
{J7C0-L2WF10AS-8661YGAC},2010-01-05 08:00:00,BTR0403,PC-8277,logon,1,8,1,"Logon activity from BTR0403 on PC-8277 at January 05, 2010 at 08:00 AM. Authentication: 1 (Verified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 8.",uncertain,MEDIUM
{Q4R6-N1IP69FR-5444IIIJ},2010-01-04 18:10:00,BBS0422,PC-4551,logoff,0,18,0,"Logoff activity from BBS0422 on PC-4551 at January 04, 2010 at 06:10 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",uncertain,MEDIUM
{L7O8-E1OV32FT-5141HKXM},2010-01-04 17:11:00,CJM0521,PC-6249,logoff,0,17,0,"Logoff activity from CJM0521 on PC-6249 at January 04, 2010 at 05:11 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 17.",uncertain,MEDIUM
{L3G6-K7WY72MD-6986QXOF},2010-01-05 15:41:00,MSZ0310,PC-4411,logoff,0,15,1,"Logoff activity from MSZ0310 on PC-4411 at January 05, 2010 at 03:41 PM. Authentication: 0 (Unverified). Temporal Context: Monday Day (Weekday). Behavioral Marker: Hour 15.",uncertain,MEDIUM
{S4E8-W3TY56FE-9026SZQT},2010-01-04 18:10:00,HIW0536,PC-5425,logoff,0,18,0,"Logoff activity from HIW0536 on PC-5425 at January 04, 2010 at 06:10 PM. Authentication: 0 (Unverified). Temporal Context: Sunday Day (Weekday). Behavioral Marker: Hour 18.",uncertain,MEDIUM
