id,date,user,pc,activity,text,predicted_label,risk_level
{U2K3-Y3WS00HJ-6287NMCS},01/21/2010 12:09:41,DTAA/HNF0812,PC-4760,Connect,"User DTAA/HNF0812 connect PC-4760 on January 21, 2010 at 12:09 PM. Session ID: {U2K3-Y3WS00HJ-6287NMCS}",normal,LOW
{C8N2-H3DJ22AI-1888PTJA},01/21/2010 12:10:25,DTAA/JNF0543,PC-1389,Connect,"User DTAA/JNF0543 connect PC-1389 on January 21, 2010 at 12:10 PM. Session ID: {C8N2-H3DJ22AI-1888PTJA}",normal,LOW
{Q4R5-B6IV14ZT-8082LRWZ},01/21/2010 12:13:52,DTAA/KSW0597,PC-3787,Connect,"User DTAA/KSW0597 connect PC-3787 on January 21, 2010 at 12:13 PM. Session ID: {Q4R5-B6IV14ZT-8082LRWZ}",normal,LOW
{I8X9-I7AD53UJ-9397XRHS},01/21/2010 12:14:55,DTAA/JAM0392,PC-0209,Disconnect,"User DTAA/JAM0392 disconnect PC-0209 on January 21, 2010 at 12:14 PM. Session ID: {I8X9-I7AD53UJ-9397XRHS}",normal,MEDIUM
{A3C4-P7RY30EX-1064WJWT},01/21/2010 12:19:06,DTAA/OJH0425,PC-1730,Connect,"User DTAA/OJH0425 connect PC-1730 on January 21, 2010 at 12:19 PM. Session ID: {A3C4-P7RY30EX-1064WJWT}",normal,LOW
{Q2X1-E5QI01VG-8042WLXI},01/21/2010 12:27:17,DTAA/WMJ0364,PC-4532,Connect,"User DTAA/WMJ0364 connect PC-4532 on January 21, 2010 at 12:27 PM. Session ID: {Q2X1-E5QI01VG-8042WLXI}",normal,LOW
{Y0S0-V8CG04TU-6767NMSZ},01/21/2010 12:27:19,DTAA/AFN0918,PC-3425,Disconnect,"User DTAA/AFN0918 disconnect PC-3425 on January 21, 2010 at 12:27 PM. Session ID: {Y0S0-V8CG04TU-6767NMSZ}",normal,MEDIUM
{T7W3-K4YR82LC-8996OMOR},01/21/2010 12:40:21,DTAA/MJM0469,PC-1592,Connect,"User DTAA/MJM0469 connect PC-1592 on January 21, 2010 at 12:40 PM. Session ID: {T7W3-K4YR82LC-8996OMOR}",normal,LOW
{X7B5-K3KW36MH-8488IPNY},01/21/2010 12:42:47,DTAA/RCW0436,PC-3171,Connect,"User DTAA/RCW0436 connect PC-3171 on January 21, 2010 at 12:42 PM. Session ID: {X7B5-K3KW36MH-8488IPNY}",normal,LOW
{H9Y1-F5YP41TX-5008FVAG},01/21/2010 12:44:48,DTAA/DAV0579,PC-1701,Disconnect,"User DTAA/DAV0579 disconnect PC-1701 on January 21, 2010 at 12:44 PM. Session ID: {H9Y1-F5YP41TX-5008FVAG}",normal,MEDIUM
{N8N6-G6ZM14XR-0485NUQI},01/21/2010 12:48:25,DTAA/COS0121,PC-0462,Connect,"User DTAA/COS0121 connect PC-0462 on January 21, 2010 at 12:48 PM. Session ID: {N8N6-G6ZM14XR-0485NUQI}",normal,LOW
{U2J7-P3XK67QV-7120HPUS},01/21/2010 12:54:50,DTAA/JLM0053,PC-1334,Connect,"User DTAA/JLM0053 connect PC-1334 on January 21, 2010 at 12:54 PM. Session ID: {U2J7-P3XK67QV-7120HPUS}",normal,LOW
{C4Z0-B1JJ30UE-9639VCVJ},01/21/2010 12:59:29,DTAA/OJH0425,PC-1730,Disconnect,"User DTAA/OJH0425 disconnect PC-1730 on January 21, 2010 at 12:59 PM. Session ID: {C4Z0-B1JJ30UE-9639VCVJ}",normal,MEDIUM
{F4P6-J7PK95DQ-0331SHDN},01/21/2010 12:59:50,DTAA/JNF0543,PC-1389,Disconnect,"User DTAA/JNF0543 disconnect PC-1389 on January 21, 2010 at 12:59 PM. Session ID: {F4P6-J7PK95DQ-0331SHDN}",normal,MEDIUM
{L9V2-X9XX69DX-7711BSQN},01/21/2010 13:00:49,DTAA/ACH0803,PC-4334,Connect,"User DTAA/ACH0803 connect PC-4334 on January 21, 2010 at 01:00 PM. Session ID: {L9V2-X9XX69DX-7711BSQN}",normal,LOW
{R0N9-Y0LN31IL-1714RQIQ},01/21/2010 13:04:09,DTAA/AFR0646,PC-0323,Connect,"User DTAA/AFR0646 connect PC-0323 on January 21, 2010 at 01:04 PM. Session ID: {R0N9-Y0LN31IL-1714RQIQ}",normal,LOW
{R1V7-T9JK70PY-6902GJWW},01/21/2010 13:10:04,DTAA/AJA0220,PC-3872,Disconnect,"User DTAA/AJA0220 disconnect PC-3872 on January 21, 2010 at 01:10 PM. Session ID: {R1V7-T9JK70PY-6902GJWW}",normal,MEDIUM
{J1M8-G9SL56KN-9155MYHA},01/21/2010 13:13:30,DTAA/CSC0297,PC-2848,Connect,"User DTAA/CSC0297 connect PC-2848 on January 21, 2010 at 01:13 PM. Session ID: {J1M8-G9SL56KN-9155MYHA}",normal,LOW
{N5V1-C2XF55MZ-2963QZXO},01/21/2010 13:15:55,DTAA/ATJ0284,PC-4337,Connect,"User DTAA/ATJ0284 connect PC-4337 on January 21, 2010 at 01:15 PM. Session ID: {N5V1-C2XF55MZ-2963QZXO}",normal,LOW
{U7J3-A0BK41YY-3813FKTA},01/21/2010 13:19:46,DTAA/AJB0016,PC-1116,Connect,"User DTAA/AJB0016 connect PC-1116 on January 21, 2010 at 01:19 PM. Session ID: {U7J3-A0BK41YY-3813FKTA}",normal,LOW
{Q2Q7-O7UN66VK-7447DLGE},01/21/2010 13:23:43,DTAA/ODW0839,PC-1940,Connect,"User DTAA/ODW0839 connect PC-1940 on January 21, 2010 at 01:23 PM. Session ID: {Q2Q7-O7UN66VK-7447DLGE}",normal,LOW
{B4K7-P5IB78GE-5775VSRF},01/21/2010 13:26:45,DTAA/AGW0182,PC-4531,Disconnect,"User DTAA/AGW0182 disconnect PC-4531 on January 21, 2010 at 01:26 PM. Session ID: {B4K7-P5IB78GE-5775VSRF}",normal,MEDIUM
{S2K0-V9MS46HH-1761LLHZ},01/21/2010 13:28:30,DTAA/HCG0731,PC-4643,Connect,"User DTAA/HCG0731 connect PC-4643 on January 21, 2010 at 01:28 PM. Session ID: {S2K0-V9MS46HH-1761LLHZ}",normal,LOW
{G3T5-U9KX75TA-2978HEJN},01/21/2010 13:28:39,DTAA/MXM0838,PC-4983,Disconnect,"User DTAA/MXM0838 disconnect PC-4983 on January 21, 2010 at 01:28 PM. Session ID: {G3T5-U9KX75TA-2978HEJN}",normal,MEDIUM
{Y9D5-I3IK32DE-9482ZCSI},01/21/2010 13:36:27,DTAA/HKM0260,PC-4359,Connect,"User DTAA/HKM0260 connect PC-4359 on January 21, 2010 at 01:36 PM. Session ID: {Y9D5-I3IK32DE-9482ZCSI}",normal,LOW
{T3L2-Z2RL81BI-6854OGGU},01/21/2010 13:37:48,DTAA/GSL0697,PC-3442,Connect,"User DTAA/GSL0697 connect PC-3442 on January 21, 2010 at 01:37 PM. Session ID: {T3L2-Z2RL81BI-6854OGGU}",normal,LOW
{X7S8-Z1IK17XF-0258GVJS},01/21/2010 13:42:34,DTAA/SOM0478,PC-3348,Connect,"User DTAA/SOM0478 connect PC-3348 on January 21, 2010 at 01:42 PM. Session ID: {X7S8-Z1IK17XF-0258GVJS}",normal,LOW
{E2U6-E6TU47LI-5449UTCB},01/21/2010 13:43:39,DTAA/LRH0747,PC-2216,Connect,"User DTAA/LRH0747 connect PC-2216 on January 21, 2010 at 01:43 PM. Session ID: {E2U6-E6TU47LI-5449UTCB}",normal,LOW
{R5X2-P4ZQ93ZU-3129DEKQ},01/21/2010 13:47:36,DTAA/NNB0443,PC-4625,Connect,"User DTAA/NNB0443 connect PC-4625 on January 21, 2010 at 01:47 PM. Session ID: {R5X2-P4ZQ93ZU-3129DEKQ}",normal,LOW
{R5Z5-O0EQ00WN-6263HFAE},01/21/2010 13:48:04,DTAA/DBB0235,PC-0309,Connect,"User DTAA/DBB0235 connect PC-0309 on January 21, 2010 at 01:48 PM. Session ID: {R5Z5-O0EQ00WN-6263HFAE}",normal,LOW
{E7H1-K7GB73NX-4275LVYX},01/21/2010 13:51:27,DTAA/CTH0856,PC-4677,Disconnect,"User DTAA/CTH0856 disconnect PC-4677 on January 21, 2010 at 01:51 PM. Session ID: {E7H1-K7GB73NX-4275LVYX}",normal,MEDIUM
{T6V2-Y9KW84LU-8451DXMQ},01/21/2010 13:53:53,DTAA/COS0121,PC-0462,Disconnect,"User DTAA/COS0121 disconnect PC-0462 on January 21, 2010 at 01:53 PM. Session ID: {T6V2-Y9KW84LU-8451DXMQ}",normal,MEDIUM
{O3L3-Q3HJ65VI-3037OQQB},01/21/2010 13:56:54,DTAA/MJM0469,PC-1592,Disconnect,"User DTAA/MJM0469 disconnect PC-1592 on January 21, 2010 at 01:56 PM. Session ID: {O3L3-Q3HJ65VI-3037OQQB}",normal,MEDIUM
{P4Y2-Z1QE09TF-2532UAVG},01/21/2010 14:01:59,DTAA/BNW0850,PC-2260,Connect,"User DTAA/BNW0850 connect PC-2260 on January 21, 2010 at 02:01 PM. Session ID: {P4Y2-Z1QE09TF-2532UAVG}",normal,LOW
{H8G1-C5CE91XX-0198XFGN},01/21/2010 14:02:37,DTAA/TAO0639,PC-2198,Disconnect,"User DTAA/TAO0639 disconnect PC-2198 on January 21, 2010 at 02:02 PM. Session ID: {H8G1-C5CE91XX-0198XFGN}",normal,MEDIUM
{P0O8-U8VN83YY-8249CSAY},01/21/2010 14:03:16,DTAA/NSP0910,PC-4479,Connect,"User DTAA/NSP0910 connect PC-4479 on January 21, 2010 at 02:03 PM. Session ID: {P0O8-U8VN83YY-8249CSAY}",normal,LOW
{F4I1-E3BW19OB-8131TYLD},01/21/2010 14:03:20,DTAA/PSP0555,PC-0017,Disconnect,"User DTAA/PSP0555 disconnect PC-0017 on January 21, 2010 at 02:03 PM. Session ID: {F4I1-E3BW19OB-8131TYLD}",normal,MEDIUM
{K8C4-H3PF90YV-0327UGMC},01/21/2010 14:03:58,DTAA/SHR0025,PC-0288,Disconnect,"User DTAA/SHR0025 disconnect PC-0288 on January 21, 2010 at 02:03 PM. Session ID: {K8C4-H3PF90YV-0327UGMC}",normal,MEDIUM
{V8R9-G3TO98GU-2325CQKT},01/21/2010 14:06:16,DTAA/SOM0478,PC-3348,Disconnect,"User DTAA/SOM0478 disconnect PC-3348 on January 21, 2010 at 02:06 PM. Session ID: {V8R9-G3TO98GU-2325CQKT}",normal,MEDIUM
{A9E3-G2NT22TF-6675FLLJ},01/21/2010 14:07:27,DTAA/NNB0443,PC-4625,Disconnect,"User DTAA/NNB0443 disconnect PC-4625 on January 21, 2010 at 02:07 PM. Session ID: {A9E3-G2NT22TF-6675FLLJ}",normal,MEDIUM
{W1F3-N2UW15AN-2081FTLH},01/21/2010 14:10:55,DTAA/MMH0612,PC-2886,Connect,"User DTAA/MMH0612 connect PC-2886 on January 21, 2010 at 02:10 PM. Session ID: {W1F3-N2UW15AN-2081FTLH}",normal,LOW
{W2L5-I0WP20BX-5470GUPL},01/21/2010 14:11:22,DTAA/AJB0370,PC-0054,Connect,"User DTAA/AJB0370 connect PC-0054 on January 21, 2010 at 02:11 PM. Session ID: {W2L5-I0WP20BX-5470GUPL}",normal,LOW
{E3V8-D4DR90GJ-9535YJSJ},01/21/2010 14:12:30,DTAA/RES0962,PC-3736,Disconnect,"User DTAA/RES0962 disconnect PC-3736 on January 21, 2010 at 02:12 PM. Session ID: {E3V8-D4DR90GJ-9535YJSJ}",normal,MEDIUM
{E9D8-T4DE06RN-8946QYHY},01/21/2010 14:13:05,DTAA/DBB0235,PC-0309,Disconnect,"User DTAA/DBB0235 disconnect PC-0309 on January 21, 2010 at 02:13 PM. Session ID: {E9D8-T4DE06RN-8946QYHY}",normal,MEDIUM
{Z6S8-N0QS09HI-1878CBEM},01/21/2010 14:13:47,DTAA/MMF0289,PC-1734,Connect,"User DTAA/MMF0289 connect PC-1734 on January 21, 2010 at 02:13 PM. Session ID: {Z6S8-N0QS09HI-1878CBEM}",normal,LOW
{U8Q5-U1PA34DB-7419NQVH},01/21/2010 14:22:51,DTAA/ATJ0284,PC-4337,Disconnect,"User DTAA/ATJ0284 disconnect PC-4337 on January 21, 2010 at 02:22 PM. Session ID: {U8Q5-U1PA34DB-7419NQVH}",normal,MEDIUM
{X8A1-A1CN39ZR-9034HZBA},01/21/2010 14:26:21,DTAA/JZO0727,PC-2134,Disconnect,"User DTAA/JZO0727 disconnect PC-2134 on January 21, 2010 at 02:26 PM. Session ID: {X8A1-A1CN39ZR-9034HZBA}",normal,MEDIUM
{F6B4-E6QK73SQ-9883LAHO},01/21/2010 14:27:09,DTAA/MIK0034,PC-0845,Connect,"User DTAA/MIK0034 connect PC-0845 on January 21, 2010 at 02:27 PM. Session ID: {F6B4-E6QK73SQ-9883LAHO}",normal,LOW
{U5D6-T7RN70EB-1738BKJZ},01/21/2010 14:29:11,DTAA/ACH0803,PC-4334,Disconnect,"User DTAA/ACH0803 disconnect PC-4334 on January 21, 2010 at 02:29 PM. Session ID: {U5D6-T7RN70EB-1738BKJZ}",normal,MEDIUM
{X4Y8-G1QX70BL-3678CGJY},01/21/2010 14:29:16,DTAA/TLB0017,PC-0053,Disconnect,"User DTAA/TLB0017 disconnect PC-0053 on January 21, 2010 at 02:29 PM. Session ID: {X4Y8-G1QX70BL-3678CGJY}",normal,MEDIUM
{B7G3-S4ZL67BH-0015SYKI},01/21/2010 14:29:31,DTAA/JMS0793,PC-3179,Disconnect,"User DTAA/JMS0793 disconnect PC-3179 on January 21, 2010 at 02:29 PM. Session ID: {B7G3-S4ZL67BH-0015SYKI}",normal,MEDIUM
{S0J5-C9FI87TH-2869GSCZ},01/21/2010 14:35:21,DTAA/JLM0053,PC-1334,Disconnect,"User DTAA/JLM0053 disconnect PC-1334 on January 21, 2010 at 02:35 PM. Session ID: {S0J5-C9FI87TH-2869GSCZ}",normal,MEDIUM
{Q2Z1-D4LY28ZG-3400WXOX},01/21/2010 14:35:34,DTAA/DFW0798,PC-3141,Disconnect,"User DTAA/DFW0798 disconnect PC-3141 on January 21, 2010 at 02:35 PM. Session ID: {Q2Z1-D4LY28ZG-3400WXOX}",normal,MEDIUM
{C3T1-D6LD33RJ-2362JNFR},01/21/2010 14:38:14,DTAA/AJB0370,PC-0054,Disconnect,"User DTAA/AJB0370 disconnect PC-0054 on January 21, 2010 at 02:38 PM. Session ID: {C3T1-D6LD33RJ-2362JNFR}",normal,MEDIUM
{I8F7-W8TR37XB-5828FISE},01/21/2010 14:38:42,DTAA/AJC0266,PC-4661,Connect,"User DTAA/AJC0266 connect PC-4661 on January 21, 2010 at 02:38 PM. Session ID: {I8F7-W8TR37XB-5828FISE}",normal,LOW
{V2Q5-E6IF67MS-4918GMFW},01/21/2010 14:42:35,DTAA/GVH0277,PC-3870,Disconnect,"User DTAA/GVH0277 disconnect PC-3870 on January 21, 2010 at 02:42 PM. Session ID: {V2Q5-E6IF67MS-4918GMFW}",normal,MEDIUM
{K4N8-C0ZO47JR-2811THVR},01/21/2010 14:44:38,DTAA/QKR0651,PC-4881,Disconnect,"User DTAA/QKR0651 disconnect PC-4881 on January 21, 2010 at 02:44 PM. Session ID: {K4N8-C0ZO47JR-2811THVR}",normal,MEDIUM
{G2E5-A0ZT40VN-7467YQWB},01/21/2010 14:48:30,DTAA/LID0942,PC-3769,Disconnect,"User DTAA/LID0942 disconnect PC-3769 on January 21, 2010 at 02:48 PM. Session ID: {G2E5-A0ZT40VN-7467YQWB}",normal,MEDIUM
{X2N9-Q9JP79DT-9249BBPR},01/21/2010 14:52:09,DTAA/CPP0761,PC-2665,Connect,"User DTAA/CPP0761 connect PC-2665 on January 21, 2010 at 02:52 PM. Session ID: {X2N9-Q9JP79DT-9249BBPR}",normal,LOW
{Q5S1-D2RC81GL-6856ZGDI},01/21/2010 14:53:59,DTAA/GNH0394,PC-2161,Connect,"User DTAA/GNH0394 connect PC-2161 on January 21, 2010 at 02:53 PM. Session ID: {Q5S1-D2RC81GL-6856ZGDI}",normal,LOW
{I3D2-P0NG88VF-4907IGOU},01/21/2010 14:54:54,DTAA/GRS0372,PC-2242,Connect,"User DTAA/GRS0372 connect PC-2242 on January 21, 2010 at 02:54 PM. Session ID: {I3D2-P0NG88VF-4907IGOU}",normal,LOW
{E7W4-F7DP54ZC-0325ETHF},01/21/2010 14:55:58,DTAA/MIK0034,PC-0845,Disconnect,"User DTAA/MIK0034 disconnect PC-0845 on January 21, 2010 at 02:55 PM. Session ID: {E7W4-F7DP54ZC-0325ETHF}",normal,MEDIUM
{U7K1-K6UB62UN-0410JSVW},01/21/2010 14:57:51,DTAA/MMH0612,PC-2886,Disconnect,"User DTAA/MMH0612 disconnect PC-2886 on January 21, 2010 at 02:57 PM. Session ID: {U7K1-K6UB62UN-0410JSVW}",normal,MEDIUM
{Q9V5-H8MD39UG-2740VRFE},01/21/2010 15:01:24,DTAA/LRH0747,PC-2216,Disconnect,"User DTAA/LRH0747 disconnect PC-2216 on January 21, 2010 at 03:01 PM. Session ID: {Q9V5-H8MD39UG-2740VRFE}",normal,MEDIUM
{X9Y4-M4QK67PX-8960FHHJ},01/21/2010 15:02:36,DTAA/GNH0394,PC-2161,Disconnect,"User DTAA/GNH0394 disconnect PC-2161 on January 21, 2010 at 03:02 PM. Session ID: {X9Y4-M4QK67PX-8960FHHJ}",normal,MEDIUM
{O2R0-N0UM61RB-0135YNAQ},01/21/2010 15:03:26,DTAA/DDK0417,PC-0980,Connect,"User DTAA/DDK0417 connect PC-0980 on January 21, 2010 at 03:03 PM. Session ID: {O2R0-N0UM61RB-0135YNAQ}",normal,LOW
{M0N9-N2YR19JT-7677GVPE},01/21/2010 15:03:26,DTAA/EBP0037,PC-2088,Connect,"User DTAA/EBP0037 connect PC-2088 on January 21, 2010 at 03:03 PM. Session ID: {M0N9-N2YR19JT-7677GVPE}",normal,LOW
{T3M8-X3PL92DD-2192QMVV},01/21/2010 15:03:26,DTAA/HDR0261,PC-2506,Connect,"User DTAA/HDR0261 connect PC-2506 on January 21, 2010 at 03:03 PM. Session ID: {T3M8-X3PL92DD-2192QMVV}",normal,LOW
{W7U9-D9SP31AL-9254VNEE},01/21/2010 15:04:39,DTAA/CCB0496,PC-0214,Disconnect,"User DTAA/CCB0496 disconnect PC-0214 on January 21, 2010 at 03:04 PM. Session ID: {W7U9-D9SP31AL-9254VNEE}",normal,MEDIUM
{P9X4-D5BQ93LU-8701EGLI},01/21/2010 15:06:52,DTAA/AQG0678,PC-1127,Connect,"User DTAA/AQG0678 connect PC-1127 on January 21, 2010 at 03:06 PM. Session ID: {P9X4-D5BQ93LU-8701EGLI}",normal,LOW
{Q4U5-O6LI86LU-1625AGUM},01/21/2010 15:10:23,DTAA/CSC0297,PC-2848,Disconnect,"User DTAA/CSC0297 disconnect PC-2848 on January 21, 2010 at 03:10 PM. Session ID: {Q4U5-O6LI86LU-1625AGUM}",normal,MEDIUM
{K9W7-I7WP96UQ-0240GHGW},01/21/2010 15:12:07,DTAA/AQG0678,PC-1127,Disconnect,"User DTAA/AQG0678 disconnect PC-1127 on January 21, 2010 at 03:12 PM. Session ID: {K9W7-I7WP96UQ-0240GHGW}",normal,MEDIUM
{I4Q2-Q6KB76RU-5265DSNN},01/21/2010 15:14:37,DTAA/BGF0236,PC-1848,Connect,"User DTAA/BGF0236 connect PC-1848 on January 21, 2010 at 03:14 PM. Session ID: {I4Q2-Q6KB76RU-5265DSNN}",normal,LOW
{C4K9-O6YZ62OF-4951ETZX},01/21/2010 15:17:48,DTAA/HBL0517,PC-1343,Disconnect,"User DTAA/HBL0517 disconnect PC-1343 on January 21, 2010 at 03:17 PM. Session ID: {C4K9-O6YZ62OF-4951ETZX}",normal,MEDIUM
{O2V3-O5SI42AI-8076BINA},01/21/2010 15:22:49,DTAA/BGF0236,PC-1848,Disconnect,"User DTAA/BGF0236 disconnect PC-1848 on January 21, 2010 at 03:22 PM. Session ID: {O2V3-O5SI42AI-8076BINA}",normal,MEDIUM
{T1D0-Q1YF40VD-9314DMIF},01/21/2010 15:24:05,DTAA/HSR0472,PC-3512,Connect,"User DTAA/HSR0472 connect PC-3512 on January 21, 2010 at 03:24 PM. Session ID: {T1D0-Q1YF40VD-9314DMIF}",normal,LOW
{C1O1-P8OB73DQ-2027PXUQ},01/21/2010 15:24:54,DTAA/FDP0500,PC-4873,Disconnect,"User DTAA/FDP0500 disconnect PC-4873 on January 21, 2010 at 03:24 PM. Session ID: {C1O1-P8OB73DQ-2027PXUQ}",normal,MEDIUM
{Z3Y4-V5NG11UO-3227NDDM},01/21/2010 15:27:18,DTAA/WMJ0364,PC-4532,Disconnect,"User DTAA/WMJ0364 disconnect PC-4532 on January 21, 2010 at 03:27 PM. Session ID: {Z3Y4-V5NG11UO-3227NDDM}",normal,MEDIUM
{H3W2-N9CP51SO-0179CFXC},01/21/2010 15:27:46,DTAA/VCG0663,PC-2219,Connect,"User DTAA/VCG0663 connect PC-2219 on January 21, 2010 at 03:27 PM. Session ID: {H3W2-N9CP51SO-0179CFXC}",normal,LOW
{J9K8-O3WB95PG-6565MGUD},01/21/2010 15:38:28,DTAA/HSD0519,PC-2047,Connect,"User DTAA/HSD0519 connect PC-2047 on January 21, 2010 at 03:38 PM. Session ID: {J9K8-O3WB95PG-6565MGUD}",normal,LOW
{G7S8-B9AG90QF-5361XTMQ},01/21/2010 15:43:23,DTAA/VCG0663,PC-2219,Disconnect,"User DTAA/VCG0663 disconnect PC-2219 on January 21, 2010 at 03:43 PM. Session ID: {G7S8-B9AG90QF-5361XTMQ}",normal,MEDIUM
{B9H7-U2GI64YG-5425HRCF},01/21/2010 15:47:03,DTAA/GRG0693,PC-3411,Connect,"User DTAA/GRG0693 connect PC-3411 on January 21, 2010 at 03:47 PM. Session ID: {B9H7-U2GI64YG-5425HRCF}",normal,LOW
{U0I1-M3KV10CG-5352JCTI},01/21/2010 15:47:10,DTAA/SPK0818,PC-1938,Connect,"User DTAA/SPK0818 connect PC-1938 on January 21, 2010 at 03:47 PM. Session ID: {U0I1-M3KV10CG-5352JCTI}",normal,LOW
{K4I9-L0TR66ZS-1600QTAM},01/21/2010 15:47:33,DTAA/MQL0135,PC-4656,Connect,"User DTAA/MQL0135 connect PC-4656 on January 21, 2010 at 03:47 PM. Session ID: {K4I9-L0TR66ZS-1600QTAM}",normal,LOW
{X7T4-A3KB04JA-8620LTFU},01/21/2010 15:48:20,DTAA/MQL0135,PC-4656,Disconnect,"User DTAA/MQL0135 disconnect PC-4656 on January 21, 2010 at 03:48 PM. Session ID: {X7T4-A3KB04JA-8620LTFU}",normal,MEDIUM
{R2O3-Y9BY77GP-4179UESA},01/21/2010 15:48:53,DTAA/KSB0673,PC-0847,Connect,"User DTAA/KSB0673 connect PC-0847 on January 21, 2010 at 03:48 PM. Session ID: {R2O3-Y9BY77GP-4179UESA}",normal,LOW
{O7F5-W9OG51YQ-6387JZRA},01/21/2010 15:49:37,DTAA/HTC0607,PC-1033,Connect,"User DTAA/HTC0607 connect PC-1033 on January 21, 2010 at 03:49 PM. Session ID: {O7F5-W9OG51YQ-6387JZRA}",normal,LOW
{R0U4-Y7RT99EF-1307CSKB},01/21/2010 15:52:54,DTAA/HSD0519,PC-2047,Disconnect,"User DTAA/HSD0519 disconnect PC-2047 on January 21, 2010 at 03:52 PM. Session ID: {R0U4-Y7RT99EF-1307CSKB}",normal,MEDIUM
{L1T5-O6UI38SP-8587SZZY},01/21/2010 15:53:57,DTAA/SPK0818,PC-1938,Disconnect,"User DTAA/SPK0818 disconnect PC-1938 on January 21, 2010 at 03:53 PM. Session ID: {L1T5-O6UI38SP-8587SZZY}",normal,MEDIUM
{F3H7-Z9KO03YG-9789JZDI},01/21/2010 15:57:03,DTAA/WDW0485,PC-3096,Disconnect,"User DTAA/WDW0485 disconnect PC-3096 on January 21, 2010 at 03:57 PM. Session ID: {F3H7-Z9KO03YG-9789JZDI}",normal,MEDIUM
{J0U7-X5GP93ON-6915VCFO},01/21/2010 15:59:25,DTAA/SLC0778,PC-3199,Connect,"User DTAA/SLC0778 connect PC-3199 on January 21, 2010 at 03:59 PM. Session ID: {J0U7-X5GP93ON-6915VCFO}",normal,LOW
{U4E4-B1LO43AZ-0200AMYB},01/21/2010 15:59:48,DTAA/LPG0099,PC-2359,Connect,"User DTAA/LPG0099 connect PC-2359 on January 21, 2010 at 03:59 PM. Session ID: {U4E4-B1LO43AZ-0200AMYB}",normal,LOW
{R0Q6-K4LH72RM-5075DSIX},01/21/2010 16:00:26,DTAA/BJC0569,PC-2588,Connect,"User DTAA/BJC0569 connect PC-2588 on January 21, 2010 at 04:00 PM. Session ID: {R0Q6-K4LH72RM-5075DSIX}",normal,LOW
{V6T7-F2XA85SK-7677RTDL},01/21/2010 16:00:51,DTAA/RVS0852,PC-2420,Connect,"User DTAA/RVS0852 connect PC-2420 on January 21, 2010 at 04:00 PM. Session ID: {V6T7-F2XA85SK-7677RTDL}",normal,LOW
{N8B7-O4HE70XQ-6926ULAB},01/21/2010 16:00:57,DTAA/BJC0569,PC-2588,Disconnect,"User DTAA/BJC0569 disconnect PC-2588 on January 21, 2010 at 04:00 PM. Session ID: {N8B7-O4HE70XQ-6926ULAB}",normal,MEDIUM
{W5N6-U9UL90HG-3741CDOM},01/21/2010 16:03:50,DTAA/HDR0823,PC-3236,Disconnect,"User DTAA/HDR0823 disconnect PC-3236 on January 21, 2010 at 04:03 PM. Session ID: {W5N6-U9UL90HG-3741CDOM}",normal,MEDIUM
{A1Y6-T9GE89ZA-6347RTUO},01/21/2010 16:05:53,DTAA/LPG0099,PC-2359,Disconnect,"User DTAA/LPG0099 disconnect PC-2359 on January 21, 2010 at 04:05 PM. Session ID: {A1Y6-T9GE89ZA-6347RTUO}",normal,MEDIUM
{Q6H8-T1HQ81GQ-9896FJMZ},01/21/2010 16:06:28,DTAA/KSB0673,PC-0847,Disconnect,"User DTAA/KSB0673 disconnect PC-0847 on January 21, 2010 at 04:06 PM. Session ID: {Q6H8-T1HQ81GQ-9896FJMZ}",normal,MEDIUM
{A8J2-J1KI11NC-3877CLUP},01/21/2010 16:06:37,DTAA/AJC0266,PC-4661,Disconnect,"User DTAA/AJC0266 disconnect PC-4661 on January 21, 2010 at 04:06 PM. Session ID: {A8J2-J1KI11NC-3877CLUP}",normal,MEDIUM
{D5Y1-D3KK48TS-7806LLBA},01/21/2010 16:06:46,DTAA/JSB0493,PC-2493,Disconnect,"User DTAA/JSB0493 disconnect PC-2493 on January 21, 2010 at 04:06 PM. Session ID: {D5Y1-D3KK48TS-7806LLBA}",normal,MEDIUM
{S6R7-K4HP74KH-8585EPHQ},01/21/2010 16:06:50,DTAA/NSP0910,PC-4479,Disconnect,"User DTAA/NSP0910 disconnect PC-4479 on January 21, 2010 at 04:06 PM. Session ID: {S6R7-K4HP74KH-8585EPHQ}",normal,MEDIUM
{M7X5-Y8LV73BB-4352MPQR},01/21/2010 16:07:39,DTAA/EBP0037,PC-2088,Disconnect,"User DTAA/EBP0037 disconnect PC-2088 on January 21, 2010 at 04:07 PM. Session ID: {M7X5-Y8LV73BB-4352MPQR}",normal,MEDIUM
{G9F8-B1FB59OL-3931QAGG},01/21/2010 16:08:28,DTAA/AMA0191,PC-4736,Connect,"User DTAA/AMA0191 connect PC-4736 on January 21, 2010 at 04:08 PM. Session ID: {G9F8-B1FB59OL-3931QAGG}",normal,LOW
{C9T9-R6PN70CM-7917GWRD},01/21/2010 16:09:33,DTAA/HSR0472,PC-3512,Disconnect,"User DTAA/HSR0472 disconnect PC-3512 on January 21, 2010 at 04:09 PM. Session ID: {C9T9-R6PN70CM-7917GWRD}",normal,MEDIUM
